sst,u10,hsig,time,latitude,longitude
302.47122,4.9108114,1.6340141,1940-03-12 12:00:00,-5.1,65.0
302.50583,5.798398,1.5309373,1940-03-13 12:00:00,-5.1,65.0
302.5393,3.4851224,1.4547783,1940-03-14 12:00:00,-5.1,65.0
302.57056,4.0355988,1.4634266,1940-03-15 12:00:00,-5.1,65.0
302.59982,3.7187374,1.4973171,1940-03-16 12:00:00,-5.1,65.0
302.62692,3.892355,1.4684534,1940-03-17 12:00:00,-5.1,65.0
302.64774,6.269753,1.579638,1940-03-18 12:00:00,-5.1,65.0
302.66238,5.0169315,1.5908809,1940-03-19 12:00:00,-5.1,65.0
302.67212,6.5198674,1.6270415,1940-03-20 12:00:00,-5.1,65.0
302.67648,5.737651,1.6696343,1940-03-21 12:00:00,-5.1,65.0
302.6753,6.0185137,1.4707236,1940-03-22 12:00:00,-5.1,65.0
302.67017,5.198424,1.4198068,1940-03-23 12:00:00,-5.1,65.0
302.66086,3.6422408,1.3017577,1940-03-24 12:00:00,-5.1,65.0
302.64847,1.2734673,1.4612105,1940-03-25 12:00:00,-5.1,65.0
302.6318,-1.2419248,1.5329913,1940-03-26 12:00:00,-5.1,65.0
302.61282,0.68586755,1.379322,1940-03-27 12:00:00,-5.1,65.0
302.59082,2.8573995,1.2690023,1940-03-28 12:00:00,-5.1,65.0
302.56763,5.959266,1.3802409,1940-03-29 12:00:00,-5.1,65.0
302.54074,5.3319182,1.2550569,1940-03-30 12:00:00,-5.1,65.0
302.51416,4.7941914,1.2175449,1940-03-31 12:00:00,-5.1,65.0
302.4866,5.901144,1.2616513,1940-04-01 12:00:00,-5.1,65.0
302.458,4.546327,1.4778584,1940-04-02 12:00:00,-5.1,65.0
302.42896,2.5274136,1.5408288,1940-04-03 12:00:00,-5.1,65.0
302.4011,3.289006,1.3655388,1940-04-04 12:00:00,-5.1,65.0
302.37308,2.4276679,1.2314903,1940-04-05 12:00:00,-5.1,65.0
302.34567,-0.8084433,1.2138695,1940-04-06 12:00:00,-5.1,65.0
302.3203,2.0901823,1.2494895,1940-04-07 12:00:00,-5.1,65.0
302.29712,3.261632,1.2758669,1940-04-08 12:00:00,-5.1,65.0
302.27542,3.053516,1.2206259,1940-04-09 12:00:00,-5.1,65.0
302.25656,0.6839926,1.1531152,1940-04-10 12:00:00,-5.1,65.0
302.24097,0.4672519,1.0754968,1940-04-11 12:00:00,-5.1,65.0
302.2285,2.5454128,0.99350023,1940-04-12 12:00:00,-5.1,65.0
302.22067,1.2899666,1.0183641,1940-04-13 12:00:00,-5.1,65.0
302.21634,-0.08359945,1.1354402,1940-04-14 12:00:00,-5.1,65.0
302.2161,0.6896174,1.4204013,1940-04-15 12:00:00,-5.1,65.0
302.22144,-1.4065427,1.6282306,1940-04-16 12:00:00,-5.1,65.0
302.22946,0.3322577,1.4576972,1940-04-17 12:00:00,-5.1,65.0
302.23975,0.7541146,1.4763991,1940-04-18 12:00:00,-5.1,65.0
302.2507,-0.48520723,1.4222392,1940-04-19 12:00:00,-5.1,65.0
302.2649,-0.54407966,1.2891096,1940-04-20 12:00:00,-5.1,65.0
302.28006,1.8636919,1.3130544,1940-04-21 12:00:00,-5.1,65.0
302.29636,3.0733902,1.3945646,1940-04-22 12:00:00,-5.1,65.0
302.31348,2.5015397,1.4952631,1940-04-23 12:00:00,-5.1,65.0
302.33157,2.1835535,1.4878039,1940-04-24 12:00:00,-5.1,65.0
302.34937,3.4401245,1.3064061,1940-04-25 12:00:00,-5.1,65.0
302.36768,4.3907084,1.9142187,1940-04-26 12:00:00,-5.1,65.0
302.38602,2.425418,1.9784863,1940-04-27 12:00:00,-5.1,65.0
302.40335,1.1947206,1.7515769,1940-04-28 12:00:00,-5.1,65.0
302.42038,2.1588044,1.5855837,1940-04-29 12:00:00,-5.1,65.0
302.4363,1.6503261,1.4409411,1940-04-30 12:00:00,-5.1,65.0
302.45215,-1.1819273,1.3215406,1940-05-01 12:00:00,-5.1,65.0
302.4646,-0.30109012,1.211275,1940-05-02 12:00:00,-5.1,65.0
302.47656,-0.16009617,1.1211705,1940-05-03 12:00:00,-5.1,65.0
302.4866,-2.5813673,1.2214366,1940-05-04 12:00:00,-5.1,65.0
302.4939,-1.9562691,1.318784,1940-05-05 12:00:00,-5.1,65.0
302.499,1.606078,1.4947226,1940-05-06 12:00:00,-5.1,65.0
302.50146,0.78336334,1.4898579,1940-05-07 12:00:00,-5.1,65.0
302.50027,-0.8995645,1.6937413,1940-05-08 12:00:00,-5.1,65.0
302.49704,-1.9303952,2.1181562,1940-05-09 12:00:00,-5.1,65.0
302.4902,-0.7581955,1.8669775,1940-05-10 12:00:00,-5.1,65.0
302.47977,-1.6529071,1.6467164,1940-05-11 12:00:00,-5.1,65.0
302.46506,-3.1385932,1.805034,1940-05-12 12:00:00,-5.1,65.0
302.44583,-1.6649066,2.3896043,1940-05-13 12:00:00,-5.1,65.0
302.4233,-0.7349465,2.2070174,1940-05-14 12:00:00,-5.1,65.0
302.39502,-2.5989914,1.9587574,1940-05-15 12:00:00,-5.1,65.0
302.36377,-1.0641824,1.8394651,1940-05-16 12:00:00,-5.1,65.0
302.33548,2.0864325,1.8928683,1940-05-17 12:00:00,-5.1,65.0
302.3091,2.4047937,1.6957953,1940-05-18 12:00:00,-5.1,65.0
302.2852,-0.96743655,1.6716342,1940-05-19 12:00:00,-5.1,65.0
302.26468,-1.0086848,1.6345546,1940-05-20 12:00:00,-5.1,65.0
302.24658,-1.7530278,1.5186136,1940-05-21 12:00:00,-5.1,65.0
302.23074,-2.4092495,1.4351575,1940-05-22 12:00:00,-5.1,65.0
302.2161,-1.9442695,1.3847812,1940-05-23 12:00:00,-5.1,65.0
302.20508,-4.759649,1.3442965,1940-05-24 12:00:00,-5.1,65.0
302.19388,-3.2818372,1.5033169,1940-05-25 12:00:00,-5.1,65.0
302.18533,-5.0116377,1.6904984,1940-05-26 12:00:00,-5.1,65.0
302.17697,-4.142425,1.7119569,1940-05-27 12:00:00,-5.1,65.0
302.17017,-4.1510496,1.7264427,1940-05-28 12:00:00,-5.1,65.0
302.16406,-5.6018624,1.8714638,1940-05-29 12:00:00,-5.1,65.0
302.15897,-5.2778764,1.8702745,1940-05-30 12:00:00,-5.1,65.0
302.1528,-3.5477006,1.7869267,1940-05-31 12:00:00,-5.1,65.0
302.1477,-2.3398776,1.5947185,1940-06-01 12:00:00,-5.1,65.0
302.14282,-1.9195207,1.494074,1940-06-02 12:00:00,-5.1,65.0
302.1372,-4.339667,1.4988306,1940-06-03 12:00:00,-5.1,65.0
302.13135,-4.1832986,1.4874256,1940-06-04 12:00:00,-5.1,65.0
302.12503,-4.803897,1.5267754,1940-06-05 12:00:00,-5.1,65.0
302.11722,-5.494242,1.8393569,1940-06-06 12:00:00,-5.1,65.0
302.10812,-4.727025,2.2168007,1940-06-07 12:00:00,-5.1,65.0
302.09793,-4.5972805,2.0174577,1940-06-08 12:00:00,-5.1,65.0
302.08643,-4.2282963,2.0099986,1940-06-09 12:00:00,-5.1,65.0
302.07254,-5.8741007,2.1627488,1940-06-10 12:00:00,-5.1,65.0
302.05814,-4.775023,2.2499344,1940-06-11 12:00:00,-5.1,65.0
302.04004,-5.643861,2.4426832,1940-06-12 12:00:00,-5.1,65.0
302.01978,-5.0461364,2.1524792,1940-06-13 12:00:00,-5.1,65.0
301.9971,-4.8342705,2.0133498,1940-06-14 12:00:00,-5.1,65.0
301.9714,-5.847102,1.9497308,1940-06-15 12:00:00,-5.1,65.0
301.93973,-7.3522873,2.0296733,1940-06-16 12:00:00,-5.1,65.0
301.90158,-5.286876,2.1435604,1940-06-17 12:00:00,-5.1,65.0
301.85916,-3.9249344,2.1390743,1940-06-18 12:00:00,-5.1,65.0
301.81128,-5.2306285,1.8987058,1940-06-19 12:00:00,-5.1,65.0
301.75955,-4.8822684,1.8828686,1940-06-20 12:00:00,-5.1,65.0
301.70413,-5.035262,1.9725947,1940-06-21 12:00:00,-5.1,65.0
301.64474,-3.263088,1.8670855,1940-06-22 12:00:00,-5.1,65.0
301.58206,-4.49791,1.9318936,1940-06-23 12:00:00,-5.1,65.0
301.51785,-6.204087,2.0033503,1940-06-24 12:00:00,-5.1,65.0
301.45163,-5.0967593,2.2931218,1940-06-25 12:00:00,-5.1,65.0
301.3831,-5.3011255,2.571759,1940-06-26 12:00:00,-5.1,65.0
301.31393,-4.356541,2.5260851,1940-06-27 12:00:00,-5.1,65.0
301.24442,-4.8170214,2.2834466,1940-06-28 12:00:00,-5.1,65.0
301.17484,-3.1629672,2.0404837,1940-06-29 12:00:00,-5.1,65.0
301.10522,-4.5560327,1.9057866,1940-06-30 12:00:00,-5.1,65.0
301.03662,-6.0417185,2.0414567,1940-07-01 12:00:00,-5.1,65.0
300.96927,-7.0200515,2.1591275,1940-07-02 12:00:00,-5.1,65.0
300.9026,-7.6286507,2.7244554,1940-07-03 12:00:00,-5.1,65.0
300.8394,-5.799479,2.4126844,1940-07-04 12:00:00,-5.1,65.0
300.77878,-4.909642,2.0727527,1940-07-05 12:00:00,-5.1,65.0
300.7212,-5.269252,1.9681084,1940-07-06 12:00:00,-5.1,65.0
300.66678,-3.846188,1.8529239,1940-07-07 12:00:00,-5.1,65.0
300.6169,-5.3982463,2.407928,1940-07-08 12:00:00,-5.1,65.0
300.57104,-6.7444386,2.2253408,1940-07-09 12:00:00,-5.1,65.0
300.5305,-5.107259,2.143885,1940-07-10 12:00:00,-5.1,65.0
300.4949,-7.320039,2.2371242,1940-07-11 12:00:00,-5.1,65.0
300.46533,-3.4307058,1.9842157,1940-07-12 12:00:00,-5.1,65.0
300.44235,-4.61678,2.1234531,1940-07-13 12:00:00,-5.1,65.0
300.42532,-4.217422,2.1922612,1940-07-14 12:00:00,-5.1,65.0
300.4163,-3.7865655,2.3672268,1940-07-15 12:00:00,-5.1,65.0
300.4094,-6.196587,2.3050673,1940-07-16 12:00:00,-5.1,65.0
300.40744,-4.1368003,2.1061566,1940-07-17 12:00:00,-5.1,65.0
300.40894,-3.2177148,1.94692,1940-07-18 12:00:00,-5.1,65.0
300.41284,-3.2034655,1.6656885,1940-07-19 12:00:00,-5.1,65.0
300.4199,-3.4322057,1.4863987,1940-07-20 12:00:00,-5.1,65.0
300.42996,-3.124719,1.5440179,1940-07-21 12:00:00,-5.1,65.0
300.44168,-3.9039354,1.5707195,1940-07-22 12:00:00,-5.1,65.0
300.45676,-0.54407966,1.5922321,1940-07-23 12:00:00,-5.1,65.0
300.47336,-3.122094,1.4621835,1940-07-24 12:00:00,-5.1,65.0
