sst,u10,hsig,time,latitude,longitude
272.9641,4.256462,1.834631,1955-04-03 12:00:00,-65.1,-170.1
272.94022,6.3245234,2.4459114,1955-04-04 12:00:00,-65.1,-170.1
272.9148,11.1297035,3.5052667,1955-04-05 12:00:00,-65.1,-170.1
272.88843,3.4872816,2.8185034,1955-04-06 12:00:00,-65.1,-170.1
272.86258,7.089645,3.5872405,1955-04-07 12:00:00,-65.1,-170.1
272.83542,13.694992,6.1677494,1955-04-08 12:00:00,-65.1,-170.1
272.80835,1.8244443,3.6230347,1955-04-09 12:00:00,-65.1,-170.1
272.78055,5.300302,3.1254418,1955-04-10 12:00:00,-65.1,-170.1
272.75073,3.933095,3.5431008,1955-04-11 12:00:00,-65.1,-170.1
272.72122,-3.2208939,2.4945025,1955-04-12 12:00:00,-65.1,-170.1
272.69046,5.645317,4.071851,1955-04-13 12:00:00,-65.1,-170.1
272.6587,3.4284263,2.7806692,1955-04-14 12:00:00,-65.1,-170.1
272.62598,3.390542,1.8483553,1955-04-15 12:00:00,-65.1,-170.1
272.59177,12.627475,3.919958,1955-04-16 12:00:00,-65.1,-170.1
272.5579,5.9064465,3.3923206,1955-04-17 12:00:00,-65.1,-170.1
272.52368,13.109143,3.3685818,1955-04-18 12:00:00,-65.1,-170.1
272.48947,14.100892,3.9668798,1955-04-19 12:00:00,-65.1,-170.1
272.45584,-0.44791973,4.4045687,1955-04-20 12:00:00,-65.1,-170.1
272.42163,14.448613,4.7076125,1955-04-21 12:00:00,-65.1,-170.1
272.38773,6.7507186,4.0312347,1955-04-22 12:00:00,-65.1,-170.1
272.35376,6.823104,3.3485518,1955-04-23 12:00:00,-65.1,-170.1
272.3213,4.0190105,3.585386,1955-04-24 12:00:00,-65.1,-170.1
272.28763,2.7052474,2.9368277,1955-04-25 12:00:00,-65.1,-170.1
272.25537,-3.4793167,1.9323692,1955-04-26 12:00:00,-65.1,-170.1
272.2239,5.3821583,2.717056,1955-04-27 12:00:00,-65.1,-170.1
272.19168,1.4949887,2.1371183,1955-04-28 12:00:00,-65.1,-170.1
272.16068,-2.8799376,2.477069,1955-04-29 12:00:00,-65.1,-170.1
272.13086,-0.32885563,3.9846842,1955-04-30 12:00:00,-65.1,-170.1
272.1008,-6.133227,3.9828296,1955-05-01 12:00:00,-65.1,-170.1
272.07278,4.930933,3.8448465,1955-05-02 12:00:00,-65.1,-170.1
272.04443,5.2549763,2.7127905,1955-05-03 12:00:00,-65.1,-170.1
272.01712,0.34629142,2.3572612,1955-05-04 12:00:00,-65.1,-170.1
271.991,10.98358,2.8479917,1955-05-05 12:00:00,-65.1,-170.1
271.96555,12.331167,6.4290648,1955-05-06 12:00:00,-65.1,-170.1
271.94144,-8.319675,3.182193,1955-05-07 12:00:00,-65.1,-170.1
271.91843,-9.989955,2.1065173,1955-05-08 12:00:00,-65.1,-170.1
271.8963,-7.06815,3.8722947,1955-05-09 12:00:00,-65.1,-170.1
271.875,-5.7827997,4.577048,1955-05-10 12:00:00,-65.1,-170.1
271.856,-1.8164796,3.4613123,1955-05-11 12:00:00,-65.1,-170.1
271.8372,-4.8810253,2.2148266,1955-05-12 12:00:00,-65.1,-170.1
271.82028,9.826764,3.312387,1955-05-13 12:00:00,-65.1,-170.1
271.80472,12.657917,3.7233691,1955-05-14 12:00:00,-65.1,-170.1
271.79007,2.574683,3.184604,1955-05-15 12:00:00,-65.1,-170.1
271.7766,13.196411,3.71762,1955-05-16 12:00:00,-65.1,-170.1
271.75784,0.79616404,2.9511082,1955-05-17 12:00:00,-65.1,-170.1
271.89066,8.984522,2.8639414,1955-05-18 12:00:00,-65.1,-170.1
271.86545,17.733698,7.5116024,1955-05-19 12:00:00,-65.1,-170.1
271.8379,-13.596377,4.090583,1955-05-20 12:00:00,-65.1,-170.1
271.80643,7.0673203,4.212616,1955-05-21 12:00:00,-65.1,-170.1
271.7737,1.2954211,4.547374,1955-05-22 12:00:00,-65.1,-170.1
271.73825,3.3499522,2.1482463,1955-05-23 12:00:00,-65.1,-170.1
271.70193,-12.526831,2.932933,1955-05-24 12:00:00,-65.1,-170.1
271.66382,-18.532797,7.5249557,1955-05-25 12:00:00,-65.1,-170.1
271.62595,-0.028489709,4.23413,1955-05-26 12:00:00,-65.1,-170.1
271.58908,-7.6519694,2.6300745,1955-05-27 12:00:00,-65.1,-170.1
271.55347,-5.439814,3.6851642,1955-05-28 12:00:00,-65.1,-170.1
271.51926,-5.410048,3.6165435,1955-05-29 12:00:00,-65.1,-170.1
271.50024,-4.9994125,3.5477374,1955-05-30 12:00:00,-65.1,-170.1
271.49023,-3.8060665,3.256563,1955-05-31 12:00:00,-65.1,-170.1
271.47513,-3.0612397,2.4390492,1955-06-01 12:00:00,-65.1,-170.1
271.47168,1.4638697,2.0653448,1955-06-02 12:00:00,-65.1,-170.1
271.47073,-2.0654316,3.5790803,1955-06-03 12:00:00,-65.1,-170.1
271.46948,5.5188117,5.1156273,1955-06-04 12:00:00,-65.1,-170.1
271.46878,9.010229,3.6974046,1955-06-05 12:00:00,-65.1,-170.1
271.46854,11.239296,4.1299005,1955-06-06 12:00:00,-65.1,-170.1
271.46802,7.5313997,2.7344894,1955-06-07 12:00:00,-65.1,-170.1
271.4673,6.7777786,2.559785,1955-06-08 12:00:00,-65.1,-170.1
271.46707,-1.8435396,2.379887,1955-06-09 12:00:00,-65.1,-170.1
271.46603,5.1061463,3.1807094,1955-06-10 12:00:00,-65.1,-170.1
271.46533,2.864225,1.9906039,1955-06-11 12:00:00,-65.1,-170.1
271.46463,-0.85246694,2.2912369,1955-06-12 12:00:00,-65.1,-170.1
271.46408,-3.7269158,5.5267954,1955-06-13 12:00:00,-65.1,-170.1
271.46338,12.534118,4.657909,1955-06-14 12:00:00,-65.1,-170.1
271.46268,7.600403,3.1361985,1955-06-15 12:00:00,-65.1,-170.1
271.46338,-8.140403,2.791055,1955-06-16 12:00:00,-65.1,-170.1
272.18118,5.4268074,2.5278854,1955-06-17 12:00:00,-65.1,-170.1
272.16263,3.5846977,2.6374931,1955-06-18 12:00:00,-65.1,-170.1
272.1433,-0.73949134,2.2919788,1955-06-19 12:00:00,-65.1,-170.1
272.12476,-11.869948,3.2192852,1955-06-20 12:00:00,-65.1,-170.1
272.1062,-1.461317,3.113016,1955-06-21 12:00:00,-65.1,-170.1
272.0872,7.702554,2.7632358,1955-06-22 12:00:00,-65.1,-170.1
272.06888,-1.986281,2.0265832,1955-06-23 12:00:00,-65.1,-170.1
272.04984,-5.2876015,1.8164558,1955-06-24 12:00:00,-65.1,-170.1
272.03098,-0.47295034,2.309041,1955-06-25 12:00:00,-65.1,-170.1
272.0122,-5.488522,2.277698,1955-06-26 12:00:00,-65.1,-170.1
271.9941,-8.277733,3.4922843,1955-06-27 12:00:00,-65.1,-170.1
271.9756,-4.334413,3.1272964,1955-06-28 12:00:00,-65.1,-170.1
271.95703,1.5349022,2.504517,1955-06-29 12:00:00,-65.1,-170.1
271.93848,0.6791295,2.1080008,1955-06-30 12:00:00,-65.1,-170.1
271.99536,-1.7894195,2.3153467,1955-07-01 12:00:00,-65.1,-170.1
271.9773,-8.63763,4.890292,1955-07-02 12:00:00,-65.1,-170.1
271.9585,-12.804195,4.3136926,1955-07-03 12:00:00,-65.1,-170.1
271.93973,3.830267,3.7435844,1955-07-04 12:00:00,-65.1,-170.1
271.92142,15.5506315,5.6271296,1955-07-05 12:00:00,-65.1,-170.1
271.9031,8.309375,5.6640368,1955-07-06 12:00:00,-65.1,-170.1
271.88525,7.0199656,3.8031175,1955-07-07 12:00:00,-65.1,-170.1
271.86575,-1.9598976,1.7927165,1955-07-08 12:00:00,-65.1,-170.1
271.8472,8.042833,3.7853134,1955-07-09 12:00:00,-65.1,-170.1
271.82913,-1.4437279,3.9687345,1955-07-10 12:00:00,-65.1,-170.1
271.81128,14.21522,5.758251,1955-07-11 12:00:00,-65.1,-170.1
271.79297,7.0429664,3.856716,1955-07-12 12:00:00,-65.1,-170.1
271.7749,-12.692573,4.1419554,1955-07-13 12:00:00,-65.1,-170.1
271.7566,2.2851408,4.8166637,1955-07-14 12:00:00,-65.1,-170.1
271.73538,2.1890779,2.238195,1955-07-15 12:00:00,-65.1,-170.1
271.71658,2.597684,3.340577,1955-07-16 12:00:00,-65.1,-170.1
271.71704,5.3266854,4.63621,1955-07-17 12:00:00,-65.1,-170.1
271.90726,-1.6588551,4.503605,1955-07-18 12:00:00,-65.1,-170.1
271.90137,5.309773,3.2719562,1955-07-19 12:00:00,-65.1,-170.1
271.8955,12.871015,6.261037,1955-07-20 12:00:00,-65.1,-170.1
271.8894,-4.338472,5.480059,1955-07-21 12:00:00,-65.1,-170.1
271.8835,-1.591205,2.8472497,1955-07-22 12:00:00,-65.1,-170.1
271.87766,1.0309095,2.7365294,1955-07-23 12:00:00,-65.1,-170.1
271.85745,9.619079,4.10579,1955-07-24 12:00:00,-65.1,-170.1
271.8506,-1.0513579,2.719096,1955-07-25 12:00:00,-65.1,-170.1
271.84354,18.13554,3.8192527,1955-07-26 12:00:00,-65.1,-170.1
271.83594,-0.65222275,4.021776,1955-07-27 12:00:00,-65.1,-170.1
271.82834,9.373509,4.298485,1955-07-28 12:00:00,-65.1,-170.1
271.8206,9.382304,3.6321223,1955-07-29 12:00:00,-65.1,-170.1
271.81253,10.418702,3.1206198,1955-07-30 12:00:00,-65.1,-170.1
271.80542,15.408566,5.121006,1955-07-31 12:00:00,-65.1,-170.1
271.74435,9.970182,3.5039685,1955-08-01 12:00:00,-65.1,-170.1
271.7363,4.4945903,2.0545883,1955-08-02 12:00:00,-65.1,-170.1
271.7273,2.6436858,2.6823747,1955-08-03 12:00:00,-65.1,-170.1
271.71854,-2.4902735,1.3081064,1955-08-04 12:00:00,-65.1,-170.1
271.70947,0.89763904,1.4566607,1955-08-05 12:00:00,-65.1,-170.1
271.69968,12.276371,3.1059685,1955-08-06 12:00:00,-65.1,-170.1
271.69067,4.707688,3.6020775,1955-08-07 12:00:00,-65.1,-170.1
271.68143,-6.127138,1.9663086,1955-08-08 12:00:00,-65.1,-170.1
271.6719,-11.258392,3.2632396,1955-08-09 12:00:00,-65.1,-170.1
271.66235,12.668741,2.9820802,1955-08-10 12:00:00,-65.1,-170.1
271.65256,5.339539,2.9479554,1955-08-11 12:00:00,-65.1,-170.1
271.64285,5.8191776,2.4399767,1955-08-12 12:00:00,-65.1,-170.1
271.6338,-1.591205,3.0718436,1955-08-13 12:00:00,-65.1,-170.1
271.6248,2.0016873,1.4985752,1955-08-14 12:00:00,-65.1,-170.1
271.61523,5.265124,2.5595994,1955-08-15 12:00:00,-65.1,-170.1
271.60278,-0.30923712,1.7587771,1955-08-16 12:00:00,-65.1,-170.1
271.60278,3.2234464,1.151206,1955-08-17 12:00:00,-65.1,-170.1
271.58353,-1.0696234,1.2005386,1955-08-18 12:00:00,-65.1,-170.1
271.56638,-6.798903,2.4446135,1955-08-19 12:00:00,-65.1,-170.1
271.55127,-1.539791,2.1586318,1955-08-20 12:00:00,-65.1,-170.1
271.53687,-1.4011084,1.8177538,1955-08-21 12:00:00,-65.1,-170.1
271.52466,3.5434313,1.264152,1955-08-22 12:00:00,-65.1,-170.1
271.5142,1.4604871,1.0108118,1955-08-23 12:00:00,-65.1,-170.1
271.50488,-0.58186686,1.8210921,1955-08-24 12:00:00,-65.1,-170.1
271.4968,-2.3346786,1.3227577,1955-08-25 12:00:00,-65.1,-170.1
271.49023,7.724879,2.9255145,1955-08-26 12:00:00,-65.1,-170.1
271.48492,-8.346059,2.9399805,1955-08-27 12:00:00,-65.1,-170.1
271.48022,4.253756,3.7352388,1955-08-28 12:00:00,-65.1,-170.1
271.4763,4.108309,1.730958,1955-08-29 12:00:00,-65.1,-170.1
271.4727,-9.677412,2.3663487,1955-08-30 12:00:00,-65.1,-170.1
271.46948,2.013188,1.5315871,1955-08-31 12:00:00,-65.1,-170.1
271.47098,2.1221044,2.6695778,1955-09-01 12:00:00,-65.1,-170.1
271.46823,12.379875,6.2528763,1955-09-02 12:00:00,-65.1,-170.1
271.46683,9.241591,3.887317,1955-09-03 12:00:00,-65.1,-170.1
271.46533,13.487983,,1955-09-04 12:00:00,-65.1,-170.1
271.46442,14.010918,,1955-09-05 12:00:00,-65.1,-170.1
271.46268,12.13363,,1955-09-06 12:00:00,-65.1,-170.1
271.46167,1.2758026,,1955-09-07 12:00:00,-65.1,-170.1
271.46048,-0.8565258,,1955-09-08 12:00:00,-65.1,-170.1
271.46072,0.9477001,,1955-09-09 12:00:00,-65.1,-170.1
271.46097,-3.5672617,,1955-09-10 12:00:00,-65.1,-170.1
271.46072,5.94433,,1955-09-11 12:00:00,-65.1,-170.1
271.46048,10.069628,,1955-09-12 12:00:00,-65.1,-170.1
271.46017,8.024568,,1955-09-13 12:00:00,-65.1,-170.1
271.46072,-15.237567,,1955-09-14 12:00:00,-65.1,-170.1
271.46097,10.769129,,1955-09-15 12:00:00,-65.1,-170.1
271.46048,15.909177,,1955-09-16 12:00:00,-65.1,-170.1
271.46048,10.878045,,1955-09-17 12:00:00,-65.1,-170.1
271.46048,-13.059913,,1955-09-18 12:00:00,-65.1,-170.1
271.46048,13.742347,,1955-09-19 12:00:00,-65.1,-170.1
271.46048,14.057596,,1955-09-20 12:00:00,-65.1,-170.1
271.46048,7.9481235,,1955-09-21 12:00:00,-65.1,-170.1
271.46048,6.434793,,1955-09-22 12:00:00,-65.1,-170.1
271.46048,15.532367,,1955-09-23 12:00:00,-65.1,-170.1
271.46048,10.04595,,1955-09-24 12:00:00,-65.1,-170.1
271.46048,12.878456,,1955-09-25 12:00:00,-65.1,-170.1
271.46048,8.239018,,1955-09-26 12:00:00,-65.1,-170.1
271.46048,7.909563,,1955-09-27 12:00:00,-65.1,-170.1
271.46048,7.914975,,1955-09-28 12:00:00,-65.1,-170.1
271.46048,7.0280833,,1955-09-29 12:00:00,-65.1,-170.1
271.46048,4.4945903,,1955-09-30 12:00:00,-65.1,-170.1
271.46048,9.755055,,1955-10-01 12:00:00,-65.1,-170.1
271.46048,13.956798,,1955-10-02 12:00:00,-65.1,-170.1
271.46072,14.13607,,1955-10-03 12:00:00,-65.1,-170.1
271.46048,7.469838,,1955-10-04 12:00:00,-65.1,-170.1
271.46017,8.879664,,1955-10-05 12:00:00,-65.1,-170.1
271.46017,-1.8509811,,1955-10-06 12:00:00,-65.1,-170.1
271.46017,5.8347373,,1955-10-07 12:00:00,-65.1,-170.1
271.46097,4.9437866,,1955-10-08 12:00:00,-65.1,-170.1
271.46097,1.2108586,,1955-10-09 12:00:00,-65.1,-170.1
271.46072,6.7967205,,1955-10-10 12:00:00,-65.1,-170.1
271.46097,2.2229028,,1955-10-11 12:00:00,-65.1,-170.1
271.46048,10.863839,,1955-10-12 12:00:00,-65.1,-170.1
271.46048,13.184911,,1955-10-13 12:00:00,-65.1,-170.1
271.46048,0.3517034,,1955-10-14 12:00:00,-65.1,-170.1
271.46048,9.550753,,1955-10-15 12:00:00,-65.1,-170.1
271.46048,3.9337716,,1955-10-16 12:00:00,-65.1,-170.1
271.46048,6.032275,,1955-10-17 12:00:00,-65.1,-170.1
271.45993,4.7631607,,1955-10-18 12:00:00,-65.1,-170.1
271.45993,10.633829,,1955-10-19 12:00:00,-65.1,-170.1
271.45993,4.779397,,1955-10-20 12:00:00,-65.1,-170.1
271.45993,12.347404,,1955-10-21 12:00:00,-65.1,-170.1
271.45993,8.177457,,1955-10-22 12:00:00,-65.1,-170.1
271.45993,8.272843,,1955-10-23 12:00:00,-65.1,-170.1
271.45993,0.74677956,1.3018007,1955-10-24 12:00:00,-65.1,-170.1
271.45993,-2.0316067,1.2124081,1955-10-25 12:00:00,-65.1,-170.1
271.45993,-2.3306193,1.3620753,1955-10-26 12:00:00,-65.1,-170.1
271.46317,1.4036611,1.7565517,1955-10-27 12:00:00,-65.1,-170.1
271.46802,7.622051,1.8201652,1955-10-28 12:00:00,-65.1,-170.1
271.4727,8.69295,2.1628976,1955-10-29 12:00:00,-65.1,-170.1
271.47778,10.303697,3.1936917,1955-10-30 12:00:00,-65.1,-170.1
271.48264,3.142943,1.9234672,1955-10-31 12:00:00,-65.1,-170.1
271.54276,9.693494,2.1170888,1955-11-01 12:00:00,-65.1,-170.1
271.5674,7.740438,2.2203903,1955-11-02 12:00:00,-65.1,-170.1
271.59644,0.90846306,1.8798833,1955-11-03 12:00:00,-65.1,-170.1
271.62744,3.6117578,2.3587446,1955-11-04 12:00:00,-65.1,-170.1
271.66235,0.712278,1.3611484,1955-11-05 12:00:00,-65.1,-170.1
271.69778,-5.1103587,2.4349694,1955-11-06 12:00:00,-65.1,-170.1
271.73538,6.5335617,2.5397549,1955-11-07 12:00:00,-65.1,-170.1
271.77316,3.6679072,1.2055459,1955-11-08 12:00:00,-65.1,-170.1
271.81198,11.047847,2.1265469,1955-11-09 12:00:00,-65.1,-170.1
271.86356,7.7959113,1.6660466,1955-11-10 12:00:00,-65.1,-170.1
271.8999,-7.3969293,1.7782507,1955-11-11 12:00:00,-65.1,-170.1
271.93558,-7.2758355,3.4453626,1955-11-12 12:00:00,-65.1,-170.1
271.97534,6.8359575,1.4496131,1955-11-13 12:00:00,-65.1,-170.1
272.01047,7.3703923,3.0317838,1955-11-14 12:00:00,-65.1,-170.1
271.8582,4.642744,1.761188,1955-11-15 12:00:00,-65.1,-170.1
271.8582,-0.39785874,1.2435656,1955-11-16 12:00:00,-65.1,-170.1
271.87796,-3.4840522,1.6400819,1955-11-17 12:00:00,-65.1,-170.1
271.897,-2.270411,1.65937,1955-11-18 12:00:00,-65.1,-170.1
271.91626,0.5735955,1.4998732,1955-11-19 12:00:00,-65.1,-170.1
271.93628,-0.50136316,2.1877494,1955-11-20 12:00:00,-65.1,-170.1
271.95508,0.61892104,2.0896401,1955-11-21 12:00:00,-65.1,-170.1
271.9744,4.653568,2.009892,1955-11-22 12:00:00,-65.1,-170.1
271.9934,2.5313869,1.5163794,1955-11-23 12:00:00,-65.1,-170.1
272.0137,-0.6589879,1.6298819,1955-11-24 12:00:00,-65.1,-170.1
272.03247,-1.6162356,1.9633412,1955-11-25 12:00:00,-65.1,-170.1
272.05173,-1.1744808,2.0334454,1955-11-26 12:00:00,-65.1,-170.1
272.07153,-2.8562603,1.4629664,1955-11-27 12:00:00,-65.1,-170.1
272.09085,-8.857493,2.1261764,1955-11-28 12:00:00,-65.1,-170.1
272.11035,-6.6994576,1.9520278,1955-11-29 12:00:00,-65.1,-170.1
272.12967,2.548976,1.8706102,1955-11-30 12:00:00,-65.1,-170.1
272.34546,2.1207514,1.7801051,1955-12-01 12:00:00,-65.1,-170.1
272.36252,3.3262744,1.8772869,1955-12-02 12:00:00,-65.1,-170.1
272.37842,8.661155,2.122467,1955-12-03 12:00:00,-65.1,-170.1
272.39523,4.4418235,1.9512863,1955-12-04 12:00:00,-65.1,-170.1
272.41183,5.1074996,1.7825165,1955-12-05 12:00:00,-65.1,-170.1
272.4285,3.3140974,1.6666031,1955-12-06 12:00:00,-65.1,-170.1
272.4451,0.24752235,1.5588498,1955-12-07 12:00:00,-65.1,-170.1
272.4624,-1.6690024,1.7131538,1955-12-08 12:00:00,-65.1,-170.1
272.4814,0.31246638,1.6554751,1955-12-09 12:00:00,-65.1,-170.1
272.50052,0.67168796,1.3889675,1955-12-10 12:00:00,-65.1,-170.1
272.51883,3.8715339,1.2476459,1955-12-11 12:00:00,-65.1,-170.1
272.5381,-7.7405915,1.2365179,1955-12-12 12:00:00,-65.1,-170.1
272.5564,3.099647,2.6610467,1955-12-13 12:00:00,-65.1,-170.1
272.5747,2.470502,1.3496494,1955-12-14 12:00:00,-65.1,-170.1
272.592,0.84690154,0.8874798,1955-12-15 12:00:00,-65.1,-170.1
271.93408,0.09666288,0.87820673,1955-12-16 12:00:00,-65.1,-170.1
271.94778,2.3757918,1.1973858,1955-12-17 12:00:00,-65.1,-170.1
271.96463,-3.3974605,1.0215683,1955-12-18 12:00:00,-65.1,-170.1
271.98245,-9.672,2.5391984,1955-12-19 12:00:00,-65.1,-170.1
272.0002,-5.217922,1.5032115,1955-12-20 12:00:00,-65.1,-170.1
272.02002,3.8728867,1.2908583,1955-12-21 12:00:00,-65.1,-170.1
272.03983,-11.434282,2.6334128,1955-12-22 12:00:00,-65.1,-170.1
272.06082,1.6262298,2.516387,1955-12-23 12:00:00,-65.1,-170.1
272.0828,-0.71987283,1.7407875,1955-12-24 12:00:00,-65.1,-170.1
272.10504,-3.502318,1.6551042,1955-12-25 12:00:00,-65.1,-170.1
272.12717,0.67033494,2.0134158,1955-12-26 12:00:00,-65.1,-170.1
272.15067,2.8919616,1.7956839,1955-12-27 12:00:00,-65.1,-170.1
272.17508,4.0758367,2.000619,1955-12-28 12:00:00,-65.1,-170.1
272.2002,-0.6427518,1.4529514,1955-12-29 12:00:00,-65.1,-170.1
272.22314,-1.4680821,1.2980914,1955-12-30 12:00:00,-65.1,-170.1
272.2478,-6.9734397,1.3209028,1955-12-31 12:00:00,-65.1,-170.1
272.25516,3.382424,1.8492823,1956-01-01 12:00:00,-65.1,-170.1
272.28027,9.602166,1.6068845,1956-01-02 12:00:00,-65.1,-170.1
272.3108,2.8811374,1.0347362,1956-01-03 12:00:00,-65.1,-170.1
272.33694,-1.31384,1.0423403,1956-01-04 12:00:00,-65.1,-170.1
272.3633,6.151339,1.5690503,1956-01-05 12:00:00,-65.1,-170.1
272.38992,3.5759032,1.2309542,1956-01-06 12:00:00,-65.1,-170.1
272.41678,8.457528,1.6879311,1956-01-07 12:00:00,-65.1,-170.1
272.44385,6.538974,1.6667886,1956-01-08 12:00:00,-65.1,-170.1
272.4702,-1.0398573,1.3759851,1956-01-09 12:00:00,-65.1,-170.1
272.49637,5.5472245,1.6985025,1956-01-10 12:00:00,-65.1,-170.1
272.5222,4.373497,1.3813634,1956-01-11 12:00:00,-65.1,-170.1
272.54834,-4.312765,1.2137065,1956-01-12 12:00:00,-65.1,-170.1
272.5747,3.5305777,1.3559551,1956-01-13 12:00:00,-65.1,-170.1
272.5989,1.3488647,1.6358166,1956-01-14 12:00:00,-65.1,-170.1
272.62378,4.8423114,1.6213503,1956-01-15 12:00:00,-65.1,-170.1
272.52414,4.8774896,1.4273577,1956-01-16 12:00:00,-65.1,-170.1
272.55545,-8.584864,2.3064446,1956-01-17 12:00:00,-65.1,-170.1
272.5913,-7.218333,2.8643122,1956-01-18 12:00:00,-65.1,-170.1
272.63013,1.4801056,2.3272161,1956-01-19 12:00:00,-65.1,-170.1
272.6738,1.2284477,1.8073683,1956-01-20 12:00:00,-65.1,-170.1
272.7202,0.46670842,1.5484643,1956-01-21 12:00:00,-65.1,-170.1
272.77054,-13.291275,3.5073068,1956-01-22 12:00:00,-65.1,-170.1
272.82227,-9.069238,4.008609,1956-01-23 12:00:00,-65.1,-170.1
272.87674,2.5753593,2.1072593,1956-01-24 12:00:00,-65.1,-170.1
272.93216,-9.908774,2.3587446,1956-01-25 12:00:00,-65.1,-170.1
272.99002,-9.19642,4.21206,1956-01-26 12:00:00,-65.1,-170.1
273.0481,5.098705,2.7537773,1956-01-27 12:00:00,-65.1,-170.1
273.10764,-4.9655876,1.6454606,1956-01-28 12:00:00,-65.1,-170.1
273.16626,-3.160009,1.8010626,1956-01-29 12:00:00,-65.1,-170.1
273.22607,8.779542,2.8060775,1956-01-30 12:00:00,-65.1,-170.1
273.2842,-3.6186757,1.9601884,1956-01-31 12:00:00,-65.1,-170.1
273.34183,-8.18167,3.5201035,1956-02-01 12:00:00,-65.1,-170.1
273.39816,-11.244863,3.5618324,1956-02-02 12:00:00,-65.1,-170.1
273.45264,0.17648983,3.3862004,1956-02-03 12:00:00,-65.1,-170.1
273.50485,-4.2796164,2.4371948,1956-02-04 12:00:00,-65.1,-170.1
273.55493,-4.177465,2.2272525,1956-02-05 12:00:00,-65.1,-170.1
273.60184,-3.450904,2.1512136,1956-02-06 12:00:00,-65.1,-170.1
273.64575,-8.975881,2.2103758,1956-02-07 12:00:00,-65.1,-170.1
273.68582,6.556563,2.546988,1956-02-08 12:00:00,-65.1,-170.1
273.72244,-1.6284126,2.4555554,1956-02-09 12:00:00,-65.1,-170.1
273.7539,-3.4204612,2.9722507,1956-02-10 12:00:00,-65.1,-170.1
273.78098,3.1990924,1.907332,1956-02-11 12:00:00,-65.1,-170.1
273.80322,4.2693157,1.4436784,1956-02-12 12:00:00,-65.1,-170.1
273.81958,-4.3418546,2.5468025,1956-02-13 12:00:00,-65.1,-170.1
273.8306,12.5868845,3.858385,1956-02-14 12:00:00,-65.1,-170.1
273.83444,7.0970864,4.0557156,1956-02-15 12:00:00,-65.1,-170.1
273.8335,2.578742,2.1309981,1956-02-16 12:00:00,-65.1,-170.1
273.82913,7.9115925,2.6814475,1956-02-17 12:00:00,-65.1,-170.1
273.82104,5.0466146,2.5746217,1956-02-18 12:00:00,-65.1,-170.1
273.80884,-0.04337263,2.6693923,1956-02-19 12:00:00,-65.1,-170.1
273.79373,-4.492714,3.3101614,1956-02-20 12:00:00,-65.1,-170.1
273.77542,-4.4311523,2.2233577,1956-02-21 12:00:00,-65.1,-170.1
273.7546,-0.5595423,1.7174191,1956-02-22 12:00:00,-65.1,-170.1
273.73074,-0.48850977,1.6154156,1956-02-23 12:00:00,-65.1,-170.1
273.70563,5.5864615,1.5803633,1956-02-24 12:00:00,-65.1,-170.1
273.67798,0.8550195,2.1015096,1956-02-25 12:00:00,-65.1,-170.1
273.64896,-1.9396025,2.0603375,1956-02-26 12:00:00,-65.1,-170.1
273.6177,6.2649913,3.3198054,1956-02-27 12:00:00,-65.1,-170.1
273.58548,5.357128,2.072949,1956-02-28 12:00:00,-65.1,-170.1
273.56177,3.910771,2.4095612,1956-02-29 12:00:00,-65.1,-170.1
273.5288,6.5004134,2.793837,1956-03-01 12:00:00,-65.1,-170.1
273.4954,0.579684,2.309412,1956-03-02 12:00:00,-65.1,-170.1
273.46143,-2.8806143,1.9516568,1956-03-03 12:00:00,-65.1,-170.1
273.42822,-2.2934122,2.791055,1956-03-04 12:00:00,-65.1,-170.1
273.3953,-5.9011874,2.4182777,1956-03-05 12:00:00,-65.1,-170.1
273.3621,0.912522,2.432558,1956-03-06 12:00:00,-65.1,-170.1
273.33057,7.289889,2.822769,1956-03-07 12:00:00,-65.1,-170.1
273.2998,16.566736,6.731552,1956-03-08 12:00:00,-65.1,-170.1
273.27005,7.160001,3.7439554,1956-03-09 12:00:00,-65.1,-170.1
273.24173,5.054056,4.148632,1956-03-10 12:00:00,-65.1,-170.1
273.21603,-4.1104913,3.150108,1956-03-11 12:00:00,-65.1,-170.1
273.19217,-8.770902,2.6050372,1956-03-12 12:00:00,-65.1,-170.1
273.17017,-5.067063,3.0855677,1956-03-13 12:00:00,-65.1,-170.1
273.15115,7.145118,2.6606758,1956-03-14 12:00:00,-65.1,-170.1
273.1355,9.387715,3.2969935,1956-03-15 12:00:00,-65.1,-170.1
273.1226,1.5355787,2.05125,1956-03-16 12:00:00,-65.1,-170.1
273.1118,-2.2622929,1.6415658,1956-03-17 12:00:00,-65.1,-170.1
273.09738,-4.365532,1.7376347,1956-03-18 12:00:00,-65.1,-170.1
273.07767,-2.3644447,1.6554751,1956-03-19 12:00:00,-65.1,-170.1
273.05176,5.8590913,2.269909,1956-03-20 12:00:00,-65.1,-170.1
273.02295,0.495798,3.4492574,1956-03-21 12:00:00,-65.1,-170.1
272.98953,12.044332,3.5336423,1956-03-22 12:00:00,-65.1,-170.1
272.95267,13.065846,3.8472574,1956-03-23 12:00:00,-65.1,-170.1
272.91135,14.255134,6.220421,1956-03-24 12:00:00,-65.1,-170.1
272.86722,8.912812,3.168469,1956-03-25 12:00:00,-65.1,-170.1
